folder,file name,image size,adjacent,initial frame,equatorial frame,equatorial size,value 0 ch0,puncta 0 ch0,x 0,y 0,w 0,h 0,quality ch0,num frame,new punctate ch0,new punctate ch1,puncta 0 ch1,quality ch1,value 0 ch1,colocalization ch0 ch1,colocalization weight ch0 ch1,new colocalization ch0 ch1,square quality,value 1 ch0,value 2 ch0,value 3 ch0,value 4 ch0,value 5 ch0,value 6 ch0,value 7 ch0,value 8 ch0,value 9 ch0,value 10 ch0,value 11 ch0,value 12 ch0,value 13 ch0,value 14 ch0,value 15 ch0,value 16 ch0,value 17 ch0,value 18 ch0,value 19 ch0,value 20 ch0,value 21 ch0,value 22 ch0,value 23 ch0,value 24 ch0,value 25 ch0,value 26 ch0,value 27 ch0,value 28 ch0,value 29 ch0,value 30 ch0,value 31 ch0,value 32 ch0,value 33 ch0,value 34 ch0,value 35 ch0,value 36 ch0,puncta 1 ch0,puncta 2 ch0,puncta 3 ch0,puncta 4 ch0,puncta 5 ch0,puncta 6 ch0,puncta 7 ch0,puncta 8 ch0,puncta 9 ch0,puncta 10 ch0,puncta 11 ch0,puncta 12 ch0,puncta 13 ch0,puncta 14 ch0,puncta 15 ch0,puncta 16 ch0,puncta 17 ch0,puncta 18 ch0,puncta 19 ch0,puncta 20 ch0,puncta 21 ch0,puncta 22 ch0,puncta 23 ch0,puncta 24 ch0,puncta 25 ch0,puncta 26 ch0,puncta 27 ch0,puncta 28 ch0,puncta 29 ch0,puncta 30 ch0,puncta 31 ch0,puncta 32 ch0,puncta 33 ch0,puncta 34 ch0,puncta 35 ch0,puncta 36 ch0,x 1,x 2,x 3,x 4,x 5,x 6,x 7,x 8,x 9,x 10,x 11,x 12,x 13,x 14,x 15,x 16,x 17,x 18,x 19,x 20,x 21,x 22,x 23,x 24,x 25,x 26,x 27,x 28,x 29,x 30,x 31,x 32,x 33,x 34,x 35,x 36,y 1,y 2,y 3,y 4,y 5,y 6,y 7,y 8,y 9,y 10,y 11,y 12,y 13,y 14,y 15,y 16,y 17,y 18,y 19,y 20,y 21,y 22,y 23,y 24,y 25,y 26,y 27,y 28,y 29,y 30,y 31,y 32,y 33,y 34,y 35,y 36,w 1,w 2,w 3,w 4,w 5,w 6,w 7,w 8,w 9,w 10,w 11,w 12,w 13,w 14,w 15,w 16,w 17,w 18,w 19,w 20,w 21,w 22,w 23,w 24,w 25,w 26,w 27,w 28,w 29,w 30,w 31,w 32,w 33,w 34,w 35,w 36,h 1,h 2,h 3,h 4,h 5,h 6,h 7,h 8,h 9,h 10,h 11,h 12,h 13,h 14,h 15,h 16,h 17,h 18,h 19,h 20,h 21,h 22,h 23,h 24,h 25,h 26,h 27,h 28,h 29,h 30,h 31,h 32,h 33,h 34,h 35,h 36,puncta 1 ch1,puncta 10 ch1,puncta 11 ch1,puncta 12 ch1,puncta 13 ch1,puncta 14 ch1,puncta 15 ch1,puncta 16 ch1,puncta 17 ch1,puncta 18 ch1,puncta 19 ch1,puncta 2 ch1,puncta 20 ch1,puncta 21 ch1,puncta 22 ch1,puncta 23 ch1,puncta 24 ch1,puncta 25 ch1,puncta 26 ch1,puncta 27 ch1,puncta 28 ch1,puncta 29 ch1,puncta 3 ch1,puncta 30 ch1,puncta 31 ch1,puncta 32 ch1,puncta 33 ch1,puncta 34 ch1,puncta 35 ch1,puncta 36 ch1,puncta 4 ch1,puncta 5 ch1,puncta 6 ch1,puncta 7 ch1,puncta 8 ch1,puncta 9 ch1,value 1 ch1,value 10 ch1,value 11 ch1,value 12 ch1,value 13 ch1,value 14 ch1,value 15 ch1,value 16 ch1,value 17 ch1,value 18 ch1,value 19 ch1,value 2 ch1,value 20 ch1,value 21 ch1,value 22 ch1,value 23 ch1,value 24 ch1,value 25 ch1,value 26 ch1,value 27 ch1,value 28 ch1,value 29 ch1,value 3 ch1,value 30 ch1,value 31 ch1,value 32 ch1,value 33 ch1,value 34 ch1,value 35 ch1,value 36 ch1,value 4 ch1,value 5 ch1,value 6 ch1,value 7 ch1,value 8 ch1,value 9 ch1
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 18.nd2-output,(series 1).tif,1024,False,0,0,0.0546875,10079.489654242072,<puncta_detect_util.Puncta object at 0x7f75091852d0>,0.976562,0.0898438,0.046875,0.0546875,True,1,0.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091ff710>,True,17568.648807650312,0.0,3.0,0.3333333333333333,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 18.nd2-output,(series 1).tif,1024,False,0,0,0.0292969,14845.808795584111,<puncta_detect_util.Puncta object at 0x7f7509112710>,0.977539,0.413086,0.0292969,0.0292969,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509112650>,True,25074.681735058162,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 18.nd2-output,(series 1).tif,1024,False,0,0,0.0458984,14725.435503194887,<puncta_detect_util.Puncta object at 0x7f7509185b90>,0.993164,0.0561523,0.0136719,0.0458984,True,1,0.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091ffdd0>,True,25932.933549124144,0.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 24_4x.nd2-output,(series 1).tif,1024,False,0,0,0.166016,61.18280805139966,<puncta_detect_util.Puncta object at 0x7f75091e6450>,0.651367,0.770508,0.158203,0.166016,True,1,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f7509242bd0>,True,22.42534432532466,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0527344,22907.16897966601,<puncta_detect_util.Puncta object at 0x7f75091dcb10>,0.224609,0.0170898,0.0527344,0.0341797,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091f8450>,True,25418.14815309141,1.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0458984,30667.784249644625,<puncta_detect_util.Puncta object at 0x7f75091dc250>,0.252441,0.362305,0.0458984,0.0449219,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091f8310>,True,26659.534169215083,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0722656,18348.75070884669,<puncta_detect_util.Puncta object at 0x7f7509122490>,0.268555,0.506836,0.0722656,0.0722656,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091f8150>,True,17942.374932747116,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0585938,206.69380252100837,<puncta_detect_util.Puncta object at 0x7f75091dca10>,0.316406,0.995117,0.0585938,0.00976562,True,1,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f75091f8290>,True,909.6332163642583,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0800781,17710.26224530935,<puncta_detect_util.Puncta object at 0x7f75091dcdd0>,0.370117,0.657227,0.0800781,0.0800781,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509112390>,True,14144.2085887264,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0537109,23673.326549421654,<puncta_detect_util.Puncta object at 0x7f7509122d10>,0.717285,0.129883,0.0537109,0.0527344,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091f87d0>,True,19383.92508316008,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0898438,3389.834335494621,<puncta_detect_util.Puncta object at 0x7f7556071110>,0.720703,0.015625,0.0898438,0.03125,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091ffb90>,True,16134.97307459066,1.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 19.nd2-output,(series 1).tif,1024,False,0,0,0.0605469,1932.17998037906,<puncta_detect_util.Puncta object at 0x7f75091dce10>,0.793945,0.357422,0.0605469,0.0585938,True,1,0.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091f8fd0>,True,9804.226283360604,0.0,2.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0556641,15469.604301339557,<puncta_detect_util.Puncta object at 0x7f7509121710>,0.0463867,0.623047,0.0556641,0.0546875,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509112d90>,True,18175.579650498195,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0703125,8433.320089651541,<puncta_detect_util.Puncta object at 0x7f7509121ad0>,0.189453,0.0893555,0.0703125,0.0673828,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f750917bd10>,True,13425.031031090924,0.4,5.0,0.4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0400391,10799.83423536711,<puncta_detect_util.Puncta object at 0x7f7509121090>,0.227051,0.201172,0.0400391,0.0390625,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091dfb10>,True,16122.348834092736,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.03125,549.007795452389,<puncta_detect_util.Puncta object at 0x7f7509121450>,0.323242,0.816406,0.03125,0.03125,True,1,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f75091dff10>,True,1372.9266537279645,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0537109,15093.740095507606,<puncta_detect_util.Puncta object at 0x7f75091210d0>,0.476074,0.427246,0.0517578,0.0537109,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091dfb90>,True,10272.177989517022,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0664062,9138.516996546048,<puncta_detect_util.Puncta object at 0x7f7509121790>,0.501953,0.518555,0.0664062,0.0664062,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091216d0>,True,11605.329495671649,0.5,2.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0449219,21696.542983255968,<puncta_detect_util.Puncta object at 0x7f7509121b10>,0.549805,0.647461,0.0449219,0.0449219,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091df110>,True,17609.806438021315,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0595703,22988.964224336876,<puncta_detect_util.Puncta object at 0x7f7509121210>,0.802246,0.523926,0.0595703,0.0595703,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509121310>,True,17893.25471438007,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 26.nd2-output,(series 1).tif,1024,False,0,0,0.0292969,22320.06095238095,<puncta_detect_util.Puncta object at 0x7f7509121d10>,0.821289,0.658691,0.0292969,0.0283203,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f750917bb90>,True,191.4275166787047,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 23.nd2-output,(series 1).tif,1024,False,0,0,0.0585938,13286.237642323173,<puncta_detect_util.Puncta object at 0x7f75091f8c50>,0.0385742,0.421875,0.0576172,0.0585938,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509135250>,True,12981.027942117045,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
